user_id,time,location,app_id,app_cate_id,traffic,traffic_bin,traffic_bin.1
0,20160422084938,2319,16,10,46364,10,10
0,20160422084939,2319,16,10,38068,10,10
0,20160422084943,2319,16,10,1426,3,3
0,20160422084944,2319,16,10,32100,10,10
0,20160422084946,2319,16,10,20132,9,9
0,20160422084951,2319,16,10,1176,2,2
0,20160422084953,2319,16,10,53548,10,10
0,20160422084954,2319,16,10,13858,9,9
0,20160422084956,2319,16,10,23800,10,10
0,20160422085002,2319,16,10,8901,8,8
0,20160422085025,2319,16,10,1222,2,2
0,20160422085027,2319,16,10,10286,8,8
0,20160422085035,2319,16,10,115140,10,10
0,20160422085036,2319,16,10,169327,10,10
0,20160422085037,2319,16,10,21180,9,9
0,20160422085038,2319,16,10,92280,10,10
0,20160422085041,2319,16,10,78171,10,10
0,20160422085044,2319,16,10,8901,8,8
0,20160422085044,2319,29,10,2838,6,6
0,20160422085201,2319,4,5,6866,7,7
0,20160422085202,2319,4,5,278,1,1
0,20160422085203,2319,4,5,278,1,1
0,20160422085204,2319,4,5,3059,6,6
0,20160422085225,2319,1,5,419,1,1
0,20160422085228,2319,1,5,846,2,2
0,20160422085235,2319,1,5,428,1,1
0,20160422085237,2319,1,5,1490,3,3
0,20160422085238,2319,1,5,3617,6,6
0,20160422085251,2319,4,5,3809,6,6
0,20160422085322,2319,4,5,2118,5,5
0,20160422085353,2319,4,5,7476,7,7
0,20160422085417,2319,4,5,1351,3,3
0,20160422085418,2319,4,5,2787,6,6
0,20160422085439,2319,1,5,3367,6,6
0,20160422085440,2319,1,5,1894,4,4
0,20160422085446,2319,1,5,1323,3,3
0,20160422085448,2319,1,5,1522,3,3
0,20160422085449,2319,1,5,1873,4,4
0,20160422085450,2319,1,5,5238,7,7
0,20160422085538,1989,4,5,1212,3,3
0,20160422085608,1989,4,5,1505,3,3
0,20160422085611,1989,4,5,2575,5,5
0,20160422085612,1989,4,5,1646,3,3
0,20160422085617,1989,4,5,2235,5,5
0,20160422085618,1989,4,5,1150,2,2
0,20160422085619,1989,4,5,2674,5,5
0,20160422085624,1989,4,5,2152,5,5
0,20160422085644,1989,4,5,6111,7,7
0,20160422085645,1989,4,5,1686,4,4
0,20160422085824,1989,1,5,2420,5,5
0,20160422090137,1857,2,5,2655,5,5
0,20160422090138,1857,2,5,19916,9,9
0,20160422090141,1857,2,5,439,1,1
0,20160422090142,1857,2,5,2086,5,5
0,20160422090143,1857,2,5,1079,2,2
0,20160422090144,1857,2,5,5997,7,7
0,20160422090152,1857,2,5,8449,8,8
0,20160422090153,1857,2,5,24066,9,9
0,20160422090155,1857,2,5,8997,8,8
0,20160422090156,1857,2,5,2751,5,5
0,20160422090157,1857,2,5,10553,8,8
0,20160422090159,1857,2,5,6261,7,7
0,20160422090204,1857,2,5,3604,6,6
0,20160422090218,1857,2,5,1371,3,3
0,20160422090219,1857,2,5,540,1,1
0,20160422090221,1857,1,5,1435,3,3
0,20160422090221,1857,2,5,2034,5,5
0,20160422090222,1857,2,5,10072,8,8
0,20160422090228,1857,2,5,43364,10,10
0,20160422090229,1857,2,5,454,1,1
0,20160422090234,1857,1,5,3548,6,6
0,20160422090234,1857,2,5,2163,5,5
0,20160422090235,1857,2,5,4331,6,6
0,20160422090236,1857,2,5,540,1,1
0,20160422090240,1857,1,5,6838,7,7
0,20160422090242,1857,2,5,11734,8,8
0,20160422090243,1857,1,5,10211,8,8
0,20160422090251,1857,2,5,10211,8,8
0,20160422090252,1857,2,5,5248,7,7
0,20160422090254,1857,1,5,3519,6,6
0,20160422090304,1857,2,5,3519,6,6
0,20160422090308,1857,2,5,599,1,1
0,20160422090313,1857,2,5,683,1,1
0,20160422090320,1857,2,5,923,2,2
0,20160422090326,1857,1,5,1736,4,4
0,20160422090326,1857,2,5,5652,7,7
0,20160422090327,1857,1,5,1736,4,4
0,20160422090327,1857,2,5,429,1,1
0,20160422090331,1857,1,5,235,1,1
0,20160422090332,1857,2,5,1813,4,4
0,20160422090333,1857,2,5,817,2,2
0,20160422090334,1857,2,5,705,1,1
0,20160422090335,1857,2,5,516,1,1
0,20160422090344,1857,1,5,235,1,1
0,20160422090344,1857,2,5,593,1,1
0,20160422090345,1857,1,5,485,1,1
0,20160422090405,1857,1,5,1636,3,3
0,20160422090405,1857,2,5,12995,8,8
0,20160422090406,1857,1,5,4583,7,7
0,20160422090415,1857,2,5,817,2,2
0,20160422090416,1857,2,5,599,1,1
0,20160422090418,1857,2,5,683,1,1
0,20160422090425,1857,2,5,411,1,1
0,20160422090438,1857,1,5,1109,2,2
0,20160422090450,1857,1,5,599,1,1
0,20160422090522,1857,2,5,683,1,1
0,20160422090530,1857,2,5,411,1,1
0,20160422090534,1857,1,5,516,1,1
0,20160422090542,1857,1,5,593,1,1
0,20160422090554,1857,1,5,599,1,1
0,20160422090626,1857,2,5,683,1,1
0,20160422090634,1857,2,5,411,1,1
0,20160422090638,1857,1,5,516,1,1
0,20160422090646,1857,1,5,593,1,1
0,20160422090658,1857,1,5,976,2,2
0,20160422090705,1857,4,5,599,1,1
0,20160422090730,1857,2,5,411,1,1
0,20160422090742,1857,1,5,516,1,1
0,20160422090750,1857,1,5,593,1,1
0,20160422090802,1857,1,5,411,1,1
0,20160422090846,1857,1,5,516,1,1
0,20160422090855,1857,1,5,593,1,1
0,20160422090906,1857,1,5,1206,3,3
0,20160422090944,1857,3,14,593,1,1
0,20160422090947,1857,1,5,3792,6,6
0,20160422090951,1737,106,16,411,2,2
0,20160422090951,1857,1,5,2796,6,6
0,20160422090952,1737,106,16,65844,10,10
0,20160422090954,1857,106,16,5936,9,9
0,20160422090955,1737,106,16,516,2,2
0,20160422090958,1737,1,5,4491,7,7
0,20160422091000,1737,106,16,1745,6,6
0,20160422091001,1737,106,16,5283,9,9
0,20160422091007,1737,106,16,4900,9,9
0,20160422091008,1737,106,16,411,2,2
0,20160422091054,1737,1,5,1315,3,3
0,20160422091055,6562,106,16,1128,4,4
0,20160422091056,1737,106,16,4154,9,9
0,20160422091056,6562,106,16,1666,6,6
0,20160422091057,6562,106,16,5416,9,9
0,20160422091102,6562,1,5,359363,10,10
0,20160422091111,6562,1,5,411,1,1
0,20160422091159,6562,1,5,516,1,1
0,20160422091207,6562,1,5,411,1,1
0,20160422091303,6562,1,5,516,1,1
0,20160422091311,6562,1,5,786,2,2
0,20160422091407,6562,1,5,516,1,1
0,20160422091420,6562,1,5,3077,6,6
0,20160422091422,6562,106,16,5114,9,9
0,20160422091426,6562,106,16,1099,4,4
0,20160422091427,6562,106,16,411,2,2
0,20160422091512,6562,1,5,1770,4,4
0,20160422091514,6562,4,5,411,1,1
0,20160422091616,6562,1,5,1869,4,4
0,20160422091750,6562,4,5,981,2,2
0,20160422092048,6710,106,16,3322,8,8
0,20160422092120,6710,106,16,3494,8,8
0,20160422092221,6710,106,16,2888,8,8
0,20160422092444,6710,3,14,1448,3,3
0,20160422092452,6710,1,5,12049,8,8
0,20160422092455,6710,106,16,2107,7,7
0,20160422092539,6710,106,16,6137,9,9
0,20160422092653,6710,102,1,1895,5,5
0,20160422092655,6710,102,1,2036,5,5
0,20160422092656,6710,102,1,256,1,1
0,20160422092657,6710,102,1,1785,4,4
0,20160422092957,6710,106,16,1099,4,4
0,20160422092958,6710,106,16,1324,5,5
0,20160422093334,7210,106,16,2833,8,8
0,20160422093335,7210,106,16,4115,9,9
0,20160422110024,7211,1,5,445,1,1
0,20160422110028,7211,1,5,13917,8,8
0,20160422111416,7211,16,10,6283,8,8
0,20160422111416,7211,29,10,656,1,1
0,20160422111417,7211,16,10,3078,6,6
0,20160422111418,7211,16,10,1161,2,2
0,20160422111420,7211,16,10,797,2,2
0,20160422111421,7211,16,10,923,2,2
0,20160422111423,7211,24,6,1434,4,4
0,20160422111424,7211,24,6,1078,3,3
0,20160422111425,7211,24,6,350,1,1
0,20160422111426,7211,24,6,712,2,2
0,20160422111427,7211,24,6,702,2,2
0,20160422111428,7211,24,6,360,1,1
0,20160422111429,7211,24,6,360,1,1
0,20160422111441,7211,24,6,359,1,1
0,20160422111443,7211,24,6,720,2,2
0,20160422111444,7211,24,6,798,2,2
0,20160422111530,7211,24,6,336,1,1
0,20160422111532,7211,24,6,685,2,2
0,20160422111540,7211,24,6,3120,6,6
0,20160422111542,7211,24,6,2086,5,5
0,20160422111543,7211,24,6,1892,5,5
0,20160422111835,7211,1,5,10674,8,8
0,20160422111836,7211,1,5,3858,6,6
0,20160422121237,7211,102,1,1224,3,3
0,20160422121252,7211,102,1,14421,9,9
0,20160422123003,7211,1,5,14479,8,8
0,20160422125041,7211,1,5,55140,10,10
0,20160422125042,7211,1,5,27776,9,9
0,20160422125747,6708,1,5,1784,4,4
0,20160422125955,6708,16,10,1144,2,2
0,20160422125956,6708,16,10,3583,6,6
0,20160422125958,6708,16,10,44491,10,10
0,20160422125958,6708,29,10,7430,8,8
0,20160422125959,6708,29,10,16619,9,9
0,20160422130000,6708,16,10,10280,8,8
0,20160422130000,6708,29,10,12056,9,9
0,20160422130004,6708,29,10,1448,3,3
0,20160422130011,6708,16,10,824,2,2
0,20160422130030,6708,16,10,6529,8,8
0,20160422130031,6708,16,10,1823,4,4
0,20160422130032,6708,16,10,1011,2,2
0,20160422130034,6708,16,10,2157,5,5
0,20160422130036,6708,16,10,4313,7,7
0,20160422130042,6708,16,10,925,2,2
0,20160422130043,6708,16,10,2159,5,5
0,20160422130044,6708,16,10,373,1,1
0,20160422130045,6708,16,10,373,1,1
0,20160422130046,6708,16,10,11906,9,9
0,20160422130049,6708,16,10,1224,2,2
0,20160422130050,6708,16,10,836,2,2
0,20160422130051,6708,16,10,1850,4,4
0,20160422130052,6708,16,10,7909,8,8
0,20160422130053,6708,16,10,3738,6,6
0,20160422130054,6708,16,10,999,2,2
0,20160422130057,6708,16,10,15288,9,9
0,20160422130059,6708,16,10,8322,8,8
0,20160422130101,6708,16,10,6826,8,8
0,20160422130103,6708,16,10,2316,5,5
0,20160422130104,6708,16,10,34947,10,10
0,20160422130105,6708,16,10,9941,8,8
0,20160422130107,6708,16,10,19927,9,9
0,20160422130111,6708,16,10,3842,6,6
0,20160422130113,6708,16,10,3540,6,6
0,20160422130114,6708,16,10,35569,10,10
0,20160422130115,6708,16,10,1073,2,2
0,20160422130116,6708,16,10,8125,8,8
0,20160422130117,6708,16,10,2157,5,5
0,20160422130119,6708,16,10,6425,8,8
0,20160422130121,6708,16,10,5098,7,7
0,20160422130123,6708,16,10,1347,3,3
0,20160422130124,6708,16,10,14108,9,9
0,20160422130127,6708,16,10,30259,10,10
0,20160422130128,6708,16,10,3540,6,6
0,20160422130132,6708,16,10,1770,4,4
0,20160422130133,6708,16,10,33544,10,10
0,20160422130134,6708,16,10,6113,7,7
0,20160422130135,6708,16,10,2172,5,5
0,20160422130138,6708,16,10,17342,9,9
0,20160422130139,6708,16,10,3506,6,6
0,20160422130142,6708,16,10,7476,8,8
0,20160422130143,6708,16,10,7579,8,8
0,20160422130145,6708,16,10,2157,5,5
0,20160422130146,6708,16,10,11804,9,9
0,20160422130148,6708,16,10,1241,3,3
0,20160422130149,6708,16,10,5425,7,7
0,20160422130149,6708,29,10,1910,4,4
0,20160422130205,6708,16,10,5001,7,7
0,20160422130205,6708,29,10,3315,6,6
0,20160422130249,6708,16,10,3492,6,6
0,20160422130816,6710,16,10,842,2,2
0,20160422130817,6710,16,10,7825,8,8
0,20160422130818,6710,16,10,9294,8,8
0,20160422130821,6710,16,10,6422,8,8
0,20160422130822,6710,16,10,6148,7,7
0,20160422130822,6710,29,10,358,1,1
0,20160422130823,6710,16,10,1169,2,2
0,20160422130823,6710,29,10,1448,3,3
0,20160422130824,6710,29,10,3411,6,6
0,20160422131255,6710,16,10,817,2,2
0,20160422131257,6710,16,10,2228,5,5
0,20160422131258,6710,16,10,4039,7,7
0,20160422131258,6710,29,10,1148,2,2
0,20160422131301,6710,18,9,5856,8,8
0,20160422131301,6710,21,9,3282,7,7
0,20160422131302,6710,18,9,7763,9,9
0,20160422131302,6710,21,9,9456,9,9
0,20160422131303,6710,21,9,2390,5,5
0,20160422131304,6710,18,9,2337,5,5
0,20160422131304,6710,21,9,4392,7,7
0,20160422131305,6710,18,9,1148,2,2
0,20160422131305,6710,21,9,8265,9,9
0,20160422131306,6710,18,9,1422,3,3
0,20160422131306,6710,21,9,15760,10,10
0,20160422131307,6710,21,9,2769,6,6
0,20160422131308,6710,21,9,1365,3,3
0,20160422131310,6710,21,9,3417,7,7
0,20160422131311,6710,21,9,435,1,1
0,20160422131315,6710,21,9,3417,7,7
0,20160422131316,6710,21,9,1365,3,3
0,20160422131320,6710,21,9,3417,7,7
0,20160422131321,6710,21,9,1365,3,3
0,20160422131325,6710,21,9,3417,7,7
0,20160422131326,6710,21,9,1365,3,3
0,20160422131330,6710,21,9,3699,7,7
0,20160422131331,6710,18,9,961,2,2
0,20160422131331,6710,21,9,1365,3,3
0,20160422131335,6710,21,9,3417,7,7
0,20160422131336,6710,21,9,2437,5,5
0,20160422131340,6710,21,9,3417,7,7
0,20160422131341,6710,21,9,1365,3,3
0,20160422131345,6710,21,9,3417,7,7
0,20160422131346,6710,21,9,1365,3,3
0,20160422131350,6710,21,9,3417,7,7
0,20160422131351,6710,21,9,1365,3,3
0,20160422131355,6710,21,9,3417,7,7
0,20160422131356,6710,21,9,2456,6,6
0,20160422131400,6710,21,9,1243,2,2
0,20160422131401,6710,18,9,1365,3,3
0,20160422131401,6710,21,9,3404,7,7
0,20160422131405,6710,21,9,2460,6,6
0,20160422131721,6710,18,9,2719,6,6
0,20160422131721,6710,21,9,11132,9,9
0,20160422131722,6710,18,9,5008,8,8
0,20160422131722,6710,21,9,5776,8,8
0,20160422131725,6710,18,9,1365,3,3
0,20160422131726,6710,21,9,2433,5,5
0,20160422131727,6710,21,9,4831,8,8
0,20160422131729,6710,21,9,1574,3,3
0,20160422131759,6710,18,9,14365,10,10
0,20160422131759,6710,3,14,1944,4,4
0,20160422131800,6710,18,9,7366,9,9
0,20160422131801,6710,18,9,2926,6,6
0,20160422131802,6710,18,9,3471,7,7
0,20160422131802,6710,21,9,7315,9,9
0,20160422131803,6710,18,9,3935,7,7
0,20160422131803,6710,21,9,2352,5,5
0,20160422131805,6710,21,9,9378,9,9
0,20160422131806,6710,18,9,2356,5,5
0,20160422131806,6710,21,9,8304,9,9
0,20160422131807,6710,21,9,1481,3,3
0,20160422131808,6710,21,9,3348,7,7
0,20160422131809,6710,21,9,1835,4,4
0,20160422131810,6710,21,9,1321,3,3
0,20160422131812,6710,21,9,12002,9,9
0,20160422131815,6710,21,9,2222,5,5
0,20160422131816,6710,21,9,1322,3,3
0,20160422131817,6710,21,9,6527,8,8
0,20160422131821,6710,21,9,2284,5,5
0,20160422131822,6710,21,9,3917,7,7
0,20160422131826,6710,21,9,3091,6,6
0,20160422131827,6710,21,9,13703,10,10
0,20160422131830,6710,21,9,13849,10,10
0,20160422131831,6710,21,9,2144,5,5
0,20160422131832,6710,18,9,1365,3,3
0,20160422131833,6710,21,9,3365,7,7
0,20160422131834,6710,21,9,1305,3,3
0,20160422131836,6710,21,9,4035,7,7
0,20160422131839,6710,21,9,2730,6,6
0,20160422131840,6710,21,9,1365,3,3
0,20160422131842,6710,21,9,2671,6,6
0,20160422131844,6710,21,9,1365,3,3
0,20160422131845,6710,21,9,4608,7,7
0,20160422131847,6710,21,9,1169,2,2
0,20160422131848,6710,21,9,7407,9,9
0,20160422131849,6710,21,9,3094,6,6
0,20160422131851,6710,21,9,2730,6,6
0,20160422131854,6710,21,9,2817,6,6
0,20160422131932,6710,21,9,11011,9,9
0,20160422131933,6710,18,9,3896,7,7
0,20160422131933,6710,21,9,4397,7,7
0,20160422131934,6710,21,9,1620,3,3
0,20160422131935,6710,21,9,1348,3,3
0,20160422131936,6710,18,9,1292,3,3
0,20160422131938,6710,21,9,2724,6,6
0,20160422132002,6710,18,9,1421,3,3
0,20160422132024,6710,21,9,2808,6,6
0,20160422132025,6710,21,9,6113,8,8
0,20160422132028,6710,21,9,1582,3,3
0,20160422132354,6538,106,16,7637,9,9
0,20160422132355,6538,3,14,1840,4,4
0,20160422132355,6710,3,14,3584,7,7
0,20160422132404,6710,106,16,6086,9,9
0,20160422132405,6538,106,16,1117,4,4
0,20160422132418,6538,106,16,7332,9,9
0,20160422132430,6538,1,5,5195,7,7
0,20160422132441,6538,1,5,475,1,1
0,20160422132455,6538,106,16,3849,8,8
0,20160422132456,6538,106,16,19944,10,10
0,20160422132953,2374,106,16,2449,7,7
0,20160422133112,2374,1,5,825,2,2
0,20160422133236,1764,106,16,2576,8,8
0,20160422133410,1759,106,16,1501,6,6
0,20160422133411,1759,106,16,1426,5,5
0,20160422133512,1759,106,16,2891,8,8
0,20160422133725,1759,18,9,16542,10,10
0,20160422133725,1759,21,9,17394,10,10
0,20160422133726,1759,18,9,1562,3,3
0,20160422133726,1759,21,9,7722,9,9
0,20160422133727,1759,21,9,2022,5,5
0,20160422133728,1759,18,9,2765,6,6
0,20160422133729,1759,21,9,1864,4,4
0,20160422133731,1759,21,9,4714,8,8
0,20160422133734,1759,21,9,2159,5,5
0,20160422133737,1759,21,9,5333,8,8
0,20160422133741,1759,21,9,2159,5,5
0,20160422133742,1759,21,9,5386,8,8
0,20160422133745,1759,21,9,3783,7,7
0,20160422133748,1759,21,9,12630,9,9
0,20160422133749,1759,21,9,5592,8,8
0,20160422133750,1759,21,9,2301,5,5
0,20160422133829,1759,106,16,2700,8,8
0,20160422133854,1759,3,14,6971,8,8
0,20160422133904,1759,106,16,3189,8,8
0,20160422134039,1759,18,9,8289,9,9
0,20160422134039,1759,106,16,7480,9,9
0,20160422134040,1759,1,5,1819,4,4
0,20160422134040,1759,106,16,1122,4,4
0,20160422134401,2367,106,16,1785,6,6
0,20160422134402,2367,106,16,2139,7,7
0,20160422134549,2367,7,14,16891,9,9
0,20160422134550,2367,7,14,9629,9,9
0,20160422134551,2367,7,14,5116,7,7
0,20160422134552,2367,7,14,1777,4,4
0,20160422134553,2367,7,14,1893,4,4
0,20160422134554,2367,7,14,6565,8,8
0,20160422134555,2367,7,14,7621,8,8
0,20160422134556,2367,7,14,16490,9,9
0,20160422134557,2367,7,14,2702,6,6
0,20160422134558,2367,7,14,5882,8,8
0,20160422134601,2367,7,14,3303,6,6
0,20160422134605,2367,7,14,2944,6,6
0,20160422134606,2367,7,14,5588,8,8
0,20160422134610,2367,7,14,600,1,1
0,20160422134614,2367,7,14,5460,8,8
0,20160422134729,2367,18,9,2806,6,6
0,20160422134729,2367,21,9,24234,10,10
0,20160422134730,2367,18,9,14615,10,10
0,20160422134730,2367,21,9,11811,9,9
0,20160422134731,2367,21,9,7241,9,9
0,20160422134731,2367,4,5,1833,4,4
0,20160422134732,2367,21,9,3911,7,7
0,20160422134732,2367,4,5,6500,7,7
0,20160422134733,2367,4,5,2024,5,5
0,20160422134734,2367,18,9,2025,5,5
0,20160422134734,2367,21,9,8169,9,9
0,20160422134736,2367,21,9,2996,6,6
0,20160422134813,2367,21,9,1097,2,2
0,20160422134846,2367,106,16,3800,8,8
0,20160422135116,2367,106,16,6387,9,9
0,20160422135354,2367,3,14,400,1,1
0,20160422135355,2367,3,14,6875,8,8
0,20160422135405,2367,106,16,2444,7,7
0,20160422135933,2367,106,16,1129,4,4
0,20160422135937,2367,106,16,16687,10,10
0,20160422141306,2367,1,5,2308,5,5
0,20160422141307,2367,1,5,1944,4,4
0,20160422141309,2367,1,5,1515,3,3
0,20160422142005,3095,1,5,2314,5,5
0,20160422142006,3095,1,5,431,1,1
0,20160422142007,3095,1,5,1666,4,4
0,20160422142017,3095,1,5,1212,3,3
0,20160422142028,3043,3,14,1300,3,3
0,20160422142037,3043,106,16,13037,10,10
0,20160422142038,3043,106,16,2212,7,7
0,20160422142038,3095,106,16,1541,6,6
0,20160422142101,3043,106,16,3530,8,8
0,20160422142102,3043,106,16,5496,9,9
0,20160422142103,3043,106,16,9074,9,9
0,20160422142104,3043,106,16,2784,8,8
0,20160422142105,3043,106,16,1681,6,6
0,20160422142107,3043,106,16,21537,10,10
0,20160422142203,3043,1,5,4772,7,7
0,20160422142212,3043,106,16,1140,4,4
0,20160422142213,3043,106,16,2808,8,8
0,20160422142214,3043,106,16,363182,10,10
0,20160422142230,3043,1,5,2255,5,5
0,20160422142508,3043,28,6,7726,8,8
0,20160422142509,3043,28,6,1184,3,3
0,20160422142510,3043,28,6,14409,9,9
0,20160422142631,1362,106,16,1097,4,4
0,20160422142631,2305,106,16,2905,8,8
0,20160422142641,2305,106,16,3139,8,8
0,20160422142645,1362,106,16,5033,9,9
0,20160422142648,1362,106,16,1404,5,5
0,20160422142648,2305,106,16,2129,7,7
0,20160422142649,1362,106,16,73210,10,10
0,20160422142654,2305,106,16,6439,9,9
0,20160422142655,1362,106,16,1619,6,6
0,20160422142655,2305,106,16,2895,8,8
0,20160422142656,2305,106,16,2237,7,7
0,20160422142700,1362,106,16,3132,8,8
0,20160422142701,1362,106,16,3328,8,8
0,20160422142747,1362,106,16,1937,7,7
