user_id,time,location,app_id,app_cate_id,traffic,traffic_bin,traffic_bin.1
0,20160421094424,6708,106,16,6293,9,9
0,20160421094505,6709,4,5,2218,5,5
0,20160421094520,6709,106,16,2513,8,8
0,20160421094528,6709,106,16,3100,8,8
0,20160421094529,6709,106,16,8497,9,9
0,20160421094530,6709,106,16,825,3,3
0,20160421094536,6709,1,5,565,1,1
0,20160421094537,6709,1,5,1242,3,3
0,20160421094645,6709,4,5,996,2,2
0,20160421094646,6709,4,5,2670,5,5
0,20160421094651,6709,4,5,1275,3,3
0,20160421094755,6709,4,5,4450,7,7
0,20160421094822,6709,3,14,3214,6,6
0,20160421094832,6709,106,16,2489,8,8
0,20160421095002,6709,106,16,2109,7,7
0,20160421095003,6709,106,16,8174,9,9
0,20160421095028,6709,106,16,3277,8,8
0,20160421095029,6709,106,16,2394,7,7
0,20160421095037,6709,1,5,439,1,1
0,20160421095039,6709,1,5,1489,3,3
0,20160421095054,6709,1,5,2981,6,6
0,20160421095055,6709,1,5,5947,7,7
0,20160421095156,6709,4,5,4912,7,7
0,20160421095157,6709,4,5,1274,3,3
0,20160421095158,6709,4,5,23296,9,9
0,20160421095201,6709,4,5,1906,4,4
0,20160421095202,6709,4,5,6915,7,7
0,20160421104431,7210,59,10,94734,10,10
0,20160421104433,7210,59,10,99895,10,10
0,20160421104434,7210,59,10,1026,2,2
0,20160421104436,7210,59,10,35467,10,10
0,20160421104437,7210,59,10,14568,9,9
0,20160421104439,7210,59,10,1046,2,2
0,20160421104440,7210,59,10,12899,9,9
0,20160421104441,7210,59,10,4492,7,7
0,20160421104451,7210,59,10,1021,2,2
0,20160421104455,7210,59,10,31350,10,10
0,20160421104517,7210,59,10,1084,2,2
0,20160421104520,7210,59,10,7336,8,8
0,20160421104521,7210,59,10,4367,7,7
0,20160421104532,7210,59,10,13697,9,9
0,20160421104533,7210,59,10,4209,7,7
0,20160421104536,7210,59,10,4282,7,7
0,20160421104541,7210,59,10,10764,9,9
0,20160421104542,7210,59,10,1024,2,2
0,20160421104546,7210,59,10,13199,9,9
0,20160421104547,7210,59,10,7844,8,8
0,20160421104553,7210,59,10,692,1,1
0,20160421104554,7210,59,10,346,1,1
0,20160421104555,7210,59,10,1244,3,3
0,20160421104558,7210,59,10,2872,6,6
0,20160421110630,7211,4,5,6319,7,7
0,20160421110631,7211,1,5,747,2,2
0,20160421110632,7211,4,5,1124,2,2
0,20160421110636,7211,102,1,3789,7,7
0,20160421110639,7211,102,1,2144,6,6
0,20160421110707,7211,4,5,434,1,1
0,20160421110805,7211,1,5,451,1,1
0,20160421110955,7211,1,5,2386,5,5
0,20160421124920,6538,1,5,1869,4,4
0,20160421134110,6709,1,5,11295,8,8
0,20160421134111,6709,1,5,10162,8,8
0,20160421134726,6709,1,5,48202,10,10
0,20160421134729,6709,1,5,71838,10,10
0,20160421134730,6709,1,5,740,2,2
0,20160421174033,7211,1,5,2468,5,5
0,20160421174146,7211,28,6,13196,9,9
0,20160421174242,7211,27,18,1000,2,2
0,20160421174243,7211,27,18,14933,9,9
0,20160421174244,7211,27,18,470962,10,10
0,20160421174245,7211,27,18,4526,7,7
0,20160421174246,7211,27,18,22818,10,10
0,20160421174247,7211,27,18,6724,8,8
0,20160421174248,7211,27,18,4909,7,7
0,20160421174249,7211,27,18,3125,6,6
0,20160421174250,7211,27,18,3846,7,7
0,20160421174335,7211,28,6,763,2,2
0,20160421174431,7211,28,6,5761,8,8
0,20160421180937,7211,106,16,1117,4,4
0,20160421180938,7211,106,16,15267,10,10
0,20160421180939,7211,106,16,7061,9,9
0,20160421180940,7211,106,16,2920,8,8
0,20160421180941,7211,106,16,10728,10,10
0,20160421180951,7211,3,14,981,2,2
0,20160421180952,7211,106,16,5784,9,9
0,20160421180953,7211,106,16,703,3,3
0,20160421180954,7211,106,16,1978,7,7
0,20160421180955,7211,106,16,4102,9,9
0,20160421180956,7211,106,16,1876,7,7
0,20160421181006,7211,106,16,6074,9,9
0,20160421181007,7211,106,16,2589,8,8
0,20160421181023,7211,106,16,3520,8,8
0,20160421181037,7211,106,16,10546,10,10
0,20160421181038,7211,106,16,7354,9,9
0,20160421181056,7211,106,16,926,4,4
0,20160421181128,7211,106,16,926,4,4
0,20160421181234,7211,106,16,926,4,4
0,20160421181304,7211,106,16,242,1,1
0,20160421181336,7705,106,16,959,4,4
0,20160421181426,7705,106,16,3615,8,8
0,20160421181428,7705,106,16,1160,5,5
0,20160421181528,7705,106,16,15553,10,10
0,20160421181638,7705,1,5,34767,9,9
0,20160421181639,7705,1,5,14073,8,8
0,20160421181858,7705,106,16,2458,7,7
0,20160421181859,7705,106,16,8921,9,9
0,20160421181900,7705,106,16,8997,9,9
0,20160421182021,7705,106,16,3189,8,8
0,20160421182432,7550,106,16,3344,8,8
0,20160421182433,7550,106,16,2682,8,8
0,20160421182434,7550,16,10,1538,3,3
0,20160421182435,7550,16,10,10847,9,9
0,20160421182436,7550,16,10,1454,3,3
0,20160421182437,7550,16,10,128907,10,10
0,20160421182439,7550,16,10,21817,9,9
0,20160421182440,7550,16,10,6815,8,8
0,20160421182441,7550,16,10,8215,8,8
0,20160421182441,7550,3,14,1990,5,5
0,20160421182445,7550,29,10,2118,5,5
0,20160421182450,7550,16,10,3123,6,6
0,20160421182450,7550,106,16,105651,10,10
0,20160421182451,7550,16,10,703,1,1
0,20160421182451,7550,106,16,1823,6,6
0,20160421182452,7550,16,10,1823,4,4
0,20160421182453,7550,16,10,76970,10,10
0,20160421182454,7550,16,10,107462,10,10
0,20160421182457,7550,16,10,61241,10,10
0,20160421182459,7550,16,10,1823,4,4
0,20160421182500,7550,16,10,3646,6,6
0,20160421182501,7550,16,10,1449,3,3
0,20160421182503,7550,16,10,3573,6,6
0,20160421182509,7550,16,10,2986,6,6
0,20160421182536,7550,29,10,1239,3,3
0,20160421182537,7550,16,10,1910,4,4
0,20160421182606,7550,29,10,2140,5,5
0,20160421182607,7550,16,10,3579,6,6
0,20160421182607,7550,29,10,1077,2,2
0,20160421182608,7550,16,10,1910,4,4
0,20160421182808,7550,28,6,763,2,2
0,20160421182809,7550,28,6,12417,9,9
0,20160421182920,7550,1,5,1890,4,4
0,20160421182921,7550,1,5,1888,4,4
0,20160421182922,7550,1,5,1889,4,4
0,20160421182923,7550,1,5,923,2,2
0,20160421183007,7550,4,5,2184,5,5
0,20160421183008,7550,4,5,3191,6,6
0,20160421183054,7550,16,10,877,2,2
0,20160421183055,7550,16,10,910,2,2
0,20160421183056,7550,16,10,135968,10,10
0,20160421183058,7550,16,10,97949,10,10
0,20160421183059,7550,16,10,18010,9,9
0,20160421183100,7550,16,10,4069,7,7
0,20160421183101,7550,29,10,2102,5,5
0,20160421183107,7550,16,10,1242,3,3
0,20160421183221,7550,16,10,2297,5,5
0,20160421183222,7550,29,10,2242,5,5
0,20160421183246,7550,29,10,1425,3,3
0,20160421183254,7550,16,10,6427,8,8
0,20160421183255,7550,16,10,27645,10,10
0,20160421183256,7550,16,10,5151,7,7
0,20160421183257,7550,16,10,1889,4,4
0,20160421183300,7550,16,10,3590,6,6
0,20160421183303,7550,29,10,1077,2,2
0,20160421183304,7550,16,10,5417,7,7
0,20160421183647,7550,1,5,111308,10,10
0,20160421184424,7550,102,1,1382,3,3
0,20160421184428,7550,102,1,2418,6,6
0,20160421184511,7550,4,5,2816,6,6
0,20160421184512,7550,4,5,1593,3,3
0,20160421184544,7550,102,1,1308,3,3
0,20160421184545,7550,102,1,1224,3,3
0,20160421184556,7550,102,1,1246,3,3
0,20160421190724,7550,1,5,2208,5,5
0,20160421190736,7550,1,5,904,2,2
0,20160421190738,7550,1,5,901,2,2
0,20160421190740,7550,1,5,427,1,1
0,20160421191132,7550,1,5,1294,3,3
0,20160421191134,7550,1,5,428,1,1
0,20160421191136,7550,1,5,860,2,2
0,20160421191147,7550,1,5,426,1,1
0,20160421191148,7550,1,5,459,1,1
0,20160421191202,7550,1,5,455,1,1
0,20160421191203,7550,1,5,1521,3,3
0,20160421191206,7550,1,5,444,1,1
0,20160421191209,7550,1,5,1911,4,4
0,20160421191221,7550,1,5,1907,4,4
0,20160421191222,7550,1,5,1905,4,4
0,20160421191223,7550,1,5,14740,8,8
0,20160421191237,7550,1,5,3050,6,6
0,20160421191534,7550,4,5,13172,8,8
0,20160421192603,7550,28,6,493,1,1
0,20160421192906,7550,28,6,681,2,2
0,20160421193115,7550,16,10,7644,8,8
0,20160421193116,7550,16,10,3436,6,6
0,20160421193118,7550,16,10,21068,9,9
0,20160421193119,7550,16,10,824,2,2
0,20160421193125,7550,16,10,21309,9,9
0,20160421193125,7550,29,10,851,2,2
0,20160421193126,7550,16,10,1687,4,4
0,20160421193128,7550,16,10,910,2,2
0,20160421193129,7550,16,10,2649,5,5
0,20160421193130,7550,16,10,2871,6,6
0,20160421193131,7550,16,10,1572,3,3
0,20160421193132,7550,16,10,3224,6,6
0,20160421193133,7550,16,10,1592,3,3
0,20160421193134,7550,16,10,1224,2,2
0,20160421193135,7550,16,10,1292,3,3
0,20160421193136,7550,16,10,2381,5,5
0,20160421193137,7550,16,10,1814,4,4
0,20160421193138,7550,16,10,904,2,2
0,20160421193139,7550,16,10,4094,7,7
0,20160421193142,7550,16,10,6238,8,8
0,20160421193143,7550,29,10,1910,4,4
0,20160421193753,7549,1,5,25079,9,9
0,20160421193754,7549,1,5,13002,8,8
0,20160421200257,7550,1,5,4024,6,6
0,20160421200259,7550,1,5,2972,6,6
0,20160421200941,7549,1,5,1408,3,3
0,20160421200942,7549,1,5,3168,6,6
0,20160421201042,7549,4,5,1242,3,3
0,20160421201043,7549,4,5,2460,5,5
0,20160421201044,7549,4,5,2427,5,5
0,20160421201045,7549,4,5,853,2,2
0,20160421201046,7549,4,5,1343,3,3
0,20160421201048,7549,4,5,100536,10,10
0,20160421201049,7549,4,5,6764,7,7
0,20160421201054,7549,4,5,1732,4,4
0,20160421201055,7549,4,5,2615,5,5
0,20160421201233,7549,16,10,3356,6,6
0,20160421201236,7549,16,10,1537,3,3
0,20160421201237,7549,16,10,1909,4,4
0,20160421201238,7549,16,10,3908,6,6
0,20160421201239,7549,16,10,1313,3,3
0,20160421201240,7549,16,10,4147,7,7
0,20160421201240,7549,29,10,5490,7,7
0,20160421201316,7549,16,10,720,1,1
0,20160421201317,7549,16,10,720,1,1
0,20160421201318,7549,16,10,1904,4,4
0,20160421201321,7549,16,10,824,2,2
0,20160421201322,7549,16,10,655,1,1
0,20160421201323,7549,16,10,1825,4,4
0,20160421201323,7549,29,10,1517,3,3
0,20160421202648,7550,1,5,1515,3,3
0,20160421202650,7550,1,5,1516,3,3
0,20160421202651,7550,1,5,789,2,2
0,20160421203809,7550,1,5,2849,6,6
0,20160421203810,7550,1,5,42415,10,10
0,20160421205611,7550,1,5,2047,5,5
0,20160421205612,7550,1,5,612,1,1
0,20160421205613,7550,1,5,679,1,1
0,20160421210114,7550,18,9,12237,9,9
0,20160421210114,7550,3,14,3656,7,7
0,20160421210115,7550,18,9,9120,9,9
0,20160421210115,7550,3,14,2477,6,6
0,20160421210118,7550,18,9,15450,10,10
0,20160421210120,7550,18,9,1417,3,3
0,20160421210125,7550,3,14,2830,6,6
0,20160421210126,7550,3,14,4390,7,7
0,20160421210127,7550,3,14,1173,2,2
0,20160421210128,7550,3,14,1264,3,3
0,20160421210132,7550,3,14,1562,4,4
0,20160421210136,7550,18,9,1626,3,3
0,20160421210137,7550,18,9,4089,7,7
0,20160421210204,7550,3,14,5097,7,7
0,20160421210205,7550,18,9,6782,8,8
0,20160421210205,7550,3,14,32328,10,10
0,20160421210206,7550,18,9,11464,9,9
0,20160421210216,7550,18,9,13474,10,10
0,20160421210221,7550,18,9,5832,8,8
0,20160421210227,7550,18,9,14150,10,10
0,20160421210230,7550,18,9,5624,8,8
0,20160421210243,7550,18,9,29409,10,10
0,20160421210244,7550,18,9,17061,10,10
0,20160421210252,7550,18,9,9653,9,9
0,20160421210252,7550,3,14,2466,6,6
0,20160421210253,7550,18,9,9794,9,9
0,20160421210254,7550,18,9,5790,8,8
0,20160421210254,7550,3,14,3869,7,7
0,20160421210302,7550,18,9,3190,6,6
0,20160421210310,7550,18,9,5525,8,8
0,20160421210311,7550,18,9,2686,6,6
0,20160421210312,7550,18,9,9290,9,9
0,20160421210313,7550,18,9,7909,9,9
0,20160421210314,7550,18,9,3424,7,7
0,20160421210317,7550,18,9,2831,6,6
0,20160421210726,7550,1,5,449,1,1
0,20160421210727,7550,1,5,24123,9,9
0,20160421210734,7550,1,5,651,1,1
0,20160421211213,7550,21,9,10499,9,9
0,20160421211214,7550,18,9,28480,10,10
0,20160421211214,7550,21,9,15860,10,10
0,20160421211215,7550,18,9,24446,10,10
0,20160421211215,7550,21,9,4794,8,8
0,20160421211215,7550,3,14,2519,6,6
0,20160421211217,7550,18,9,3016,6,6
0,20160421211217,7550,21,9,10490,9,9
0,20160421211218,7550,18,9,1968,5,5
0,20160421211218,7550,21,9,13349,10,10
0,20160421211219,7550,21,9,6333,8,8
0,20160421211220,7550,18,9,1234,2,2
0,20160421211220,7550,21,9,2918,6,6
0,20160421211221,7550,18,9,10715,9,9
0,20160421211258,7550,18,9,9583,9,9
0,20160421211258,7550,3,14,3345,6,6
0,20160421211259,7550,18,9,8463,9,9
0,20160421211419,7549,18,9,12476,9,9
0,20160421211420,7549,18,9,1370,3,3
0,20160421211420,7549,3,14,2720,6,6
0,20160421211420,7550,3,14,1088,2,2
0,20160421211421,7549,18,9,6354,8,8
0,20160421211422,7549,18,9,3269,7,7
0,20160421211438,7549,18,9,1262,2,2
0,20160421211438,7549,3,14,3390,6,6
0,20160421211441,7549,18,9,13114,10,10
0,20160421211442,7549,18,9,790,1,1
0,20160421211442,7549,3,14,1262,3,3
0,20160421211443,7549,3,14,839,1,1
0,20160421211444,7549,3,14,2970,6,6
0,20160421211449,7549,18,9,1262,2,2
0,20160421211449,7549,3,14,2801,6,6
0,20160421211609,7549,18,9,8215,9,9
0,20160421211610,7549,1,5,442,1,1
0,20160421211611,7549,1,5,3681,6,6
0,20160421211612,7549,1,5,1347,3,3
0,20160421211614,7549,1,5,6329,7,7
0,20160421211615,7549,102,1,2960,7,7
0,20160421211616,7549,102,1,256,1,1
0,20160421211617,7549,102,1,1715,4,4
0,20160421211618,7549,102,1,1963,5,5
0,20160421211619,7549,102,1,493,1,1
0,20160421211620,7549,102,1,1030,2,2
0,20160421211621,7549,102,1,3298,7,7
0,20160421211622,7549,102,1,968,2,2
0,20160421212146,7549,21,9,5597,8,8
0,20160421212147,7549,18,9,16520,10,10
0,20160421212147,7549,21,9,19020,10,10
0,20160421212148,7549,18,9,13949,10,10
0,20160421212148,7549,21,9,5039,8,8
0,20160421212149,7549,18,9,10520,9,9
0,20160421212149,7549,21,9,1302,3,3
0,20160421212149,7549,3,14,2998,6,6
0,20160421212150,7549,18,9,10743,9,9
0,20160421212152,7549,21,9,3008,6,6
0,20160421212158,7549,3,14,1481,3,3
0,20160421212207,7549,3,14,1281,3,3
0,20160421212208,7549,3,14,2326,5,5
0,20160421212209,7549,3,14,1381,3,3
0,20160421212210,7549,3,14,5121,7,7
0,20160421212228,7549,1,5,452,1,1
0,20160421212235,7549,1,5,2066,5,5
0,20160421212329,7549,18,9,7957,9,9
0,20160421212329,7549,3,14,2334,5,5
0,20160421212330,7549,18,9,12659,9,9
0,20160421212331,7549,18,9,5086,8,8
0,20160421212638,6898,218,9,11721,9,9
0,20160421212640,6898,218,9,4487,7,7
0,20160421212644,6898,218,9,1310,3,3
0,20160421212712,6898,4,5,1991,5,5
0,20160421212714,6898,4,5,7142,7,7
0,20160421212715,6898,4,5,1094,2,2
0,20160421212716,6898,4,5,7446,7,7
0,20160421212717,6898,4,5,274,1,1
0,20160421212718,6898,4,5,557,1,1
0,20160421212719,6898,4,5,1395,3,3
0,20160421212720,6898,4,5,838,2,2
0,20160421212721,6898,4,5,557,1,1
0,20160421212722,6898,4,5,6095,7,7
0,20160421212725,6898,4,5,1955,4,4
0,20160421212726,6898,4,5,1504,3,3
0,20160421212727,6898,4,5,1820,4,4
0,20160421212924,2374,62,1,9080,9,9
0,20160421212925,2374,62,1,5586,8,8
0,20160421212930,2374,62,1,730,1,1
0,20160421212937,2374,62,1,1002,2,2
0,20160421212953,2374,62,1,102938,10,10
0,20160421212954,2374,62,1,147760,10,10
0,20160421212955,2374,62,1,135990,10,10
0,20160421212956,2374,62,1,374,1,1
0,20160421212959,2374,62,1,1554,4,4
0,20160421213512,1759,1,5,1864,4,4
0,20160421213513,1759,1,5,5597,7,7
0,20160421213514,1759,1,5,3734,6,6
0,20160421213515,1759,1,5,3731,6,6
0,20160421213516,1759,1,5,1865,4,4
0,20160421213520,1759,1,5,1864,4,4
0,20160421213525,1759,1,5,1865,4,4
0,20160421213526,1759,1,5,1863,4,4
0,20160421213530,1759,1,5,1862,4,4
0,20160421213531,1759,1,5,1864,4,4
0,20160421213532,1759,1,5,3729,6,6
0,20160421213533,1759,1,5,1864,4,4
0,20160421213534,1759,1,5,3729,6,6
0,20160421213535,1759,1,5,3729,6,6
0,20160421213536,1759,1,5,1862,4,4
0,20160421213537,1759,1,5,3726,6,6
0,20160421213538,1759,1,5,1862,4,4
0,20160421213539,1759,1,5,1863,4,4
0,20160421213558,1759,1,5,2483,5,5
3,20160421080902,1319,255,11,11546,9,9
3,20160421080903,1319,255,11,2872,6,6
3,20160421080946,1319,255,11,7826,8,8
3,20160421080947,1319,255,11,2961,6,6
3,20160421080948,1319,255,11,1506,3,3
3,20160421080950,1319,255,11,1998,5,5
3,20160421080953,1319,255,11,7680,8,8
3,20160421080954,1319,255,11,7702,8,8
3,20160421081041,1319,255,11,1161,2,2
3,20160421081042,1319,255,11,4390,7,7
3,20160421081043,1319,255,11,716,1,1
3,20160421081044,1319,255,11,1888,4,4
3,20160421081137,1319,255,11,9170,8,8
3,20160421081138,1319,255,11,2793,6,6
3,20160421081255,1319,255,11,5132,7,7
3,20160421081256,1319,255,11,8467,8,8
3,20160421081429,1319,255,11,7998,8,8
3,20160421081430,1319,255,11,4462,7,7
3,20160421081431,1319,255,11,1812,4,4
3,20160421091621,1323,106,16,7123,9,9
3,20160421091622,1323,106,16,7210,9,9
3,20160421092040,6991,106,16,1854,6,6
3,20160421092041,6991,106,16,2310,7,7
3,20160421092259,2777,255,11,15911,9,9
3,20160421092259,2777,106,16,789,3,3
3,20160421092300,2777,106,16,1437,5,5
3,20160421092311,2777,255,11,1441,3,3
3,20160421092451,2777,255,11,1443,3,3
3,20160421092543,2777,255,11,15918,9,9
3,20160421092719,1807,255,11,6814,8,8
3,20160421092719,2777,255,11,5136,7,7
3,20160421092720,1807,255,11,1383,3,3
3,20160421092720,2777,255,11,8077,8,8
3,20160421092853,1807,255,11,12352,9,9
3,20160421092952,1807,255,11,14411,9,9
3,20160421092953,1807,255,11,5660,7,7
3,20160421093037,1807,1,5,2266,5,5
3,20160421093039,1807,1,5,1503,3,3
3,20160421093040,1807,1,5,13889,8,8
3,20160421093150,1807,255,11,12478,9,9
3,20160421093151,1807,255,11,9329,9,9
3,20160421113317,1809,255,11,1313,3,3
3,20160421113318,1809,255,11,13639,9,9
3,20160421115044,1347,255,11,1224,2,2
3,20160421115045,1347,255,11,27018,10,10
3,20160421115046,1347,255,11,65850,10,10
3,20160421115056,1347,1,5,31482,9,9
3,20160421115058,1347,1,5,1022,2,2
3,20160421115100,1347,1,5,4272,6,6
3,20160421115115,1347,1,5,1283,3,3
3,20160421115144,1347,1,5,9144,8,8
3,20160421115145,1347,1,5,4321,6,6
3,20160421115919,2643,62,1,749,2,2
3,20160421115930,2643,62,1,1301,3,3
3,20160421121400,2643,62,1,10848,9,9
3,20160421121401,2643,62,1,150197,10,10
3,20160421121402,2643,62,1,90731,10,10
3,20160421121510,2643,62,1,698,1,1
3,20160421121511,2643,62,1,1544,4,4
3,20160421121516,2643,62,1,3072,7,7
3,20160421121517,2643,62,1,1303,3,3
3,20160421121553,2643,1,5,12395,8,8
3,20160421121555,2643,1,5,1030,2,2
3,20160421121608,2643,62,1,987,2,2
3,20160421122136,2643,1,5,98391,10,10
3,20160421122143,2643,1,5,442,1,1
3,20160421122516,1347,1,5,1503,3,3
3,20160421124512,1809,1,5,1942,4,4
3,20160421133935,1809,106,16,29123,10,10
3,20160421133937,1809,1,5,2054,5,5
3,20160421133937,1809,106,16,1879,7,7
3,20160421133940,1809,1,5,7838,7,7
3,20160421134146,1809,106,16,1316,5,5
3,20160421134147,1809,106,16,1874,7,7
3,20160421171632,1809,106,16,2037,7,7
3,20160421171633,1809,106,16,1722,6,6
3,20160421171959,1809,106,16,3204,8,8
3,20160421194321,1319,106,16,6927,9,9
3,20160421194323,1319,106,16,102190,10,10
3,20160421194324,1319,106,16,6030,9,9
3,20160421194402,1319,106,16,1170,5,5
3,20160421194403,1319,106,16,2094,7,7
3,20160421194426,1319,106,16,5840,9,9
3,20160421194427,1319,106,16,929,4,4
3,20160421194438,1319,106,16,2358,7,7
3,20160421194446,1319,106,16,3755,8,8
3,20160421194447,1319,106,16,2671,8,8
3,20160421194606,1319,1,5,1215,3,3
3,20160421194607,1319,1,5,405,1,1
3,20160421194608,1319,1,5,405,1,1
3,20160421194611,1319,1,5,405,1,1
3,20160421194622,1319,1,5,405,1,1
3,20160421194635,1319,1,5,405,1,1
3,20160421194650,1319,1,5,405,1,1
3,20160421194701,1319,1,5,405,1,1
3,20160421194715,1319,1,5,405,1,1
3,20160421194729,1319,1,5,405,1,1
3,20160421194742,1319,1,5,1170,2,2
3,20160421194944,1319,106,16,3527,8,8
3,20160421195336,2478,106,16,2501,8,8
3,20160421195337,2478,106,16,1133,4,4
3,20160421195726,2478,106,16,8305,9,9
3,20160421195727,2478,106,16,2959,8,8
3,20160421200120,2478,106,16,1172,5,5
3,20160421200121,2478,106,16,2441,7,7
3,20160421200126,2478,106,16,1173,5,5
3,20160421200531,2626,106,16,2497,8,8
3,20160421200532,2626,106,16,2434,7,7
3,20160421200610,2626,106,16,7716,9,9
3,20160421200827,2626,106,16,2077,7,7
3,20160421200828,2626,106,16,2309,7,7
3,20160421200829,2626,106,16,3785,8,8
3,20160421200832,2626,106,16,1172,5,5
3,20160421201057,2626,106,16,4689,9,9
3,20160421201106,2626,106,16,2347,7,7
3,20160421201110,2626,106,16,1170,5,5
3,20160421201437,1346,106,16,4844,9,9
3,20160421202012,1346,106,16,1170,5,5
3,20160421202013,1346,106,16,4764,9,9
3,20160421202403,2547,106,16,2101,7,7
3,20160421202404,2547,106,16,3960,8,8
3,20160421202754,2547,106,16,3650,8,8
3,20160421203147,2547,106,16,5595,9,9
3,20160421203148,2547,106,16,2545,8,8
3,20160421203151,2547,106,16,1173,5,5
3,20160421203557,2478,106,16,5902,9,9
3,20160421203820,2478,1,5,823,2,2
3,20160421203823,2478,1,5,1740,4,4
3,20160421203914,2478,1,5,1740,4,4
3,20160421204012,2478,1,5,2436,5,5
3,20160421204111,2478,106,16,1173,5,5
3,20160421204112,2478,106,16,1740,6,6
3,20160421204142,2478,1,5,1913,4,4
3,20160421205807,1319,106,16,1463,5,5
3,20160421205808,1319,106,16,2130,7,7
4,20160421074028,7521,7,14,6212,8,8
4,20160421182042,4662,7,14,6960,8,8
4,20160421182043,4662,7,14,5858,8,8
4,20160421182044,4662,7,14,1142,2,2
4,20160421182235,4662,2,5,878,2,2
4,20160421182240,4662,2,5,690,1,1
4,20160421182241,4662,2,5,15176,9,9
4,20160421182242,4662,2,5,12561,8,8
4,20160421182417,4662,2,5,78005,10,10
4,20160421182418,4662,2,5,43975,10,10
4,20160421182419,4662,2,5,304,1,1
4,20160421182421,4662,2,5,9194,8,8
4,20160421182438,4662,2,5,94362,10,10
4,20160421182440,4662,2,5,12005,8,8
4,20160421182445,4662,2,5,98923,10,10
4,20160421182446,4662,2,5,9369,8,8
4,20160421182451,4662,2,5,1744,4,4
4,20160421182452,4662,2,5,57744,10,10
4,20160421182453,4662,2,5,17393,9,9
4,20160421182459,4662,2,5,21370,9,9
4,20160421182500,4662,2,5,53013,10,10
4,20160421182506,4662,2,5,149050,10,10
4,20160421182523,4662,2,5,164280,10,10
4,20160421182528,4662,2,5,1744,4,4
4,20160421182533,4662,2,5,68390,10,10
4,20160421182534,4662,2,5,1188,3,3
4,20160421182551,4662,2,5,32672,9,9
4,20160421182552,4662,2,5,5882,7,7
4,20160421182557,4662,2,5,23510,9,9
4,20160421182559,4662,2,5,14155,8,8
4,20160421182601,4662,2,5,6571,7,7
4,20160421182603,4662,2,5,24444,9,9
4,20160421182604,4662,2,5,20437,9,9
4,20160421182606,4092,2,5,10482,8,8
4,20160421182606,4662,2,5,6219,7,7
4,20160421182645,4092,2,5,94564,10,10
4,20160421182646,4092,2,5,75793,10,10
4,20160421182648,4092,2,5,8752,8,8
4,20160421182654,4092,2,5,688,1,1
4,20160421183113,6565,2,5,4593,7,7
4,20160421183113,6565,4,5,678,1,1
4,20160421183114,6565,2,5,2331,5,5
4,20160421183114,6565,4,5,9659,8,8
4,20160421183115,6565,4,5,961,2,2
4,20160421183116,6565,4,5,1120,2,2
4,20160421183117,6565,4,5,6020,7,7
